Id,PID,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold
722,902401130,70,9000,7,9,1920,1988,832,650,0,1482,1,0,3,1,7,0,0,0,0,0,0,0,0,7,2009
2260,916384050,20,8368,7,5,2006,2007,1689,0,0,1689,2,0,3,1,7,0,100,39,0,0,0,0,0,4,2007
1639,527226040,190,41600,5,5,1969,1990,1424,0,0,1424,1,1,3,1,7,0,144,0,0,0,0,0,0,11,2007
1603,923252100,20,6490,5,7,1983,1983,816,0,0,816,1,0,2,1,4,0,315,0,0,0,0,0,0,4,2008
1520,909177120,30,7290,7,8,1921,1950,1424,0,0,1424,2,0,2,1,7,1,0,0,90,0,0,0,0,4,2008
1665,527402240,60,7472,7,9,1972,2004,725,754,0,1479,1,1,4,1,7,0,0,32,0,0,0,0,0,6,2007
2635,535478110,190,7000,5,5,1962,1962,1025,0,0,1025,1,0,3,1,6,0,96,80,0,0,0,0,0,3,2006
581,534127130,20,11717,6,6,1970,1970,1442,0,0,1442,2,0,2,1,6,1,371,0,0,0,0,0,0,2,2009
2435,528240080,60,11194,8,5,2000,2000,1454,482,0,1936,2,1,3,1,7,1,188,124,0,0,0,0,0,11,2006
2799,907285010,60,11250,7,5,1998,1998,1070,869,0,1939,2,1,3,1,8,1,128,84,0,0,0,0,0,5,2006
883,907414080,60,8633,6,5,2005,2005,738,738,0,1476,2,1,3,1,7,0,100,35,0,0,0,0,0,2,2009
2537,534201300,85,8400,5,6,1968,1968,898,0,0,898,1,0,3,1,6,0,143,0,0,0,0,0,0,8,2006
1120,528439010,20,10037,8,5,2006,2007,1460,0,0,1460,2,0,3,1,6,1,0,20,0,0,0,0,0,8,2008
774,905107310,85,8014,6,5,1978,1978,1034,0,0,1034,1,0,3,1,5,1,0,0,0,0,0,0,0,6,2009
1447,907202010,20,12250,5,6,1978,1978,1174,0,0,1174,1,0,3,1,5,0,211,0,280,0,0,0,0,5,2008
104,533223100,160,2403,7,5,2003,2003,530,550,0,1080,2,1,2,1,4,0,0,50,0,0,0,0,0,6,2010
2694,903454080,50,8600,6,6,1937,1950,780,596,0,1376,2,0,3,1,7,1,0,0,0,0,0,0,0,6,2006
920,909275080,50,13680,5,6,1940,1950,840,727,0,1567,1,1,2,1,6,2,0,21,150,0,0,0,0,2,2009
1951,535379110,70,10800,5,9,1895,1999,751,783,0,1534,1,1,3,1,6,0,0,112,0,0,0,0,0,7,2007
9,527146030,120,5389,8,5,1995,1996,1616,0,0,1616,2,0,2,1,5,1,237,152,0,0,0,0,0,3,2010
2848,909176180,50,10890,5,5,1938,1950,1058,493,0,1551,2,0,3,1,6,0,0,0,0,0,0,0,0,7,2006
614,534431130,20,9768,5,5,1955,1955,960,0,0,960,1,0,2,1,5,0,0,70,0,0,0,0,0,2,2009
1736,528222030,20,8993,7,5,2007,2007,1302,0,0,1302,2,0,3,1,6,0,0,22,0,0,0,0,0,8,2007
2686,903400030,30,11672,5,5,1925,1950,816,0,0,816,1,0,2,1,4,0,168,0,112,0,0,0,0,7,2006
2257,916253320,120,9763,7,5,1998,1998,1502,0,0,1502,1,1,1,1,5,1,0,0,0,0,0,0,0,9,2007
1284,902100020,20,9836,6,5,2008,2008,1133,0,0,1133,1,0,3,1,7,0,0,175,0,0,0,0,0,12,2008
1765,528340030,60,10557,9,5,1998,1998,1671,1407,0,3078,2,1,4,1,9,1,108,87,0,0,0,0,0,7,2007
1811,531380110,60,8462,6,5,1994,1994,936,785,0,1721,2,1,3,1,7,0,300,87,0,0,0,0,0,7,2007
2603,535380130,50,10818,4,4,1910,1950,981,779,0,1760,1,1,4,1,7,1,120,0,96,0,0,0,0,2,2006
2220,909282020,70,7259,6,8,1945,2002,1436,884,0,2320,2,1,3,1,9,1,224,0,0,0,0,0,0,7,2007
2273,916477060,60,11800,7,5,2003,2004,1146,1340,0,2486,3,1,5,1,10,1,143,32,0,0,0,0,0,7,2007
163,535453070,20,7500,5,7,1959,1994,1246,0,0,1246,1,1,3,1,6,0,218,0,0,0,0,0,0,5,2010
2116,906426060,50,159000,6,7,1958,2006,1444,700,0,2144,2,0,4,1,7,2,0,98,0,0,0,0,500,6,2007
2734,905403050,50,6488,5,5,1942,1950,799,351,0,1150,1,0,3,1,6,2,264,0,0,0,0,0,0,3,2006
426,528108010,20,14230,8,5,2007,2007,1600,0,0,1600,2,0,3,1,7,1,0,56,0,0,0,0,0,7,2009
2216,909276210,50,7810,4,6,1930,2003,1230,525,0,1755,2,0,4,1,7,1,0,40,0,0,0,0,0,11,2007
2900,916475100,20,14331,8,5,2002,2002,1800,0,0,1800,2,0,3,1,7,1,270,78,0,0,0,0,0,5,2006
97,533212010,160,3182,7,5,2004,2005,600,600,0,1200,2,1,2,1,4,0,0,172,0,0,0,0,0,6,2010
1680,527451170,160,1920,5,5,1971,1971,765,600,0,1365,1,1,2,1,6,0,240,36,0,0,0,0,0,8,2007
1133,531371070,60,10110,6,5,2003,2003,835,861,0,1696,2,1,3,1,7,0,143,66,0,0,0,0,0,7,2008
2761,906394010,60,10984,7,5,2005,2006,945,864,0,1809,2,1,3,1,8,0,144,54,0,0,0,0,0,5,2006
1642,527256030,20,14082,8,5,2006,2006,2234,0,0,2234,1,1,1,1,7,1,390,80,0,0,0,0,0,1,2007
1141,531382110,60,8480,6,5,1993,1994,886,794,0,1680,2,1,3,1,7,0,144,96,0,0,0,0,0,10,2008
2118,906475110,60,12205,6,8,1966,2007,976,1111,0,2087,2,1,5,1,9,0,133,168,0,0,0,0,0,7,2007
870,907275010,20,15750,8,5,1999,2000,1513,0,0,1513,2,0,2,1,5,1,135,34,0,0,0,0,0,6,2009
1875,534201040,20,8050,5,6,1967,1993,1107,0,0,1107,1,0,3,1,5,0,88,64,0,0,0,0,0,3,2007
155,535327140,20,7200,5,7,1955,2007,827,0,0,827,1,0,2,1,5,1,0,0,0,0,0,0,0,4,2010
1318,902328040,75,6300,6,6,1914,2001,742,742,0,1484,2,0,3,1,9,1,0,291,134,0,0,0,0,6,2008
1285,902100030,30,5232,5,5,1925,2004,764,0,0,764,1,0,2,1,4,0,0,0,0,0,0,0,0,6,2008
2400,528164040,20,11846,9,5,2003,2004,1792,0,0,1792,2,0,2,1,6,1,206,49,0,0,0,0,0,8,2006
1068,528178070,60,16900,8,5,2001,2002,1515,1134,0,2649,2,1,4,1,10,1,0,60,0,0,0,0,0,1,2008
361,527164060,60,9636,6,5,1992,1993,808,785,0,1593,2,1,3,1,7,1,342,40,0,0,0,0,0,12,2009
1493,908128050,85,10012,4,5,1972,1972,1181,0,0,1181,2,0,3,1,6,0,0,0,180,0,0,0,0,4,2008
1110,528390020,20,14303,8,5,1994,1994,1987,0,0,1987,2,0,2,1,7,1,262,36,0,0,0,0,0,8,2008
911,909250080,70,5707,6,6,1935,1950,647,595,0,1242,1,1,3,1,6,1,329,96,0,0,0,0,0,3,2009
2535,534201260,20,9360,6,7,1968,2004,976,0,0,976,1,0,2,1,4,1,94,0,0,0,0,0,0,8,2006
2030,903430050,50,5680,5,3,1901,1950,969,245,0,1214,1,0,2,1,6,0,0,0,77,0,0,0,0,9,2007
2634,535478090,20,7000,5,6,1962,1962,864,0,0,864,1,0,3,1,5,0,0,0,0,0,0,0,0,2,2006
1530,909256060,50,10480,6,5,1936,1950,1166,0,473,1639,1,0,3,1,6,0,0,0,0,0,0,0,0,3,2008
435,528112040,20,11578,9,5,2008,2008,1736,0,0,1736,2,0,3,1,7,1,319,90,0,0,0,0,0,7,2009
812,906226110,90,7018,5,5,1979,1979,1535,0,0,1535,2,0,4,2,8,0,0,0,0,0,0,0,0,6,2009
1202,534251280,60,9130,6,8,1966,2000,800,832,0,1632,1,1,4,1,7,0,0,40,0,0,0,0,0,7,2008
666,535383120,30,10800,3,5,1890,1998,725,0,0,725,1,1,1,1,4,0,0,30,0,0,0,0,0,11,2009
1751,528240020,60,8244,7,5,2004,2004,840,880,0,1720,2,1,3,1,7,1,100,48,0,0,0,0,0,5,2007
705,902135020,20,6000,4,4,1953,1953,936,0,0,936,1,0,2,1,4,0,0,32,112,0,0,0,0,2,2009
1744,528228375,120,3621,8,5,2003,2003,1589,0,0,1589,2,0,2,1,7,1,143,20,0,0,0,0,0,11,2007
357,527163040,60,7837,6,7,1993,1994,799,772,0,1571,2,1,3,1,7,1,0,40,0,0,0,0,0,5,2009
2133,907192120,20,10665,7,5,2003,2003,1479,0,0,1479,2,0,3,1,7,0,144,29,0,0,0,0,0,6,2007
989,924100060,60,10457,5,7,1969,1969,784,848,0,1632,1,1,4,1,7,1,0,173,368,0,0,0,0,4,2009
562,532378120,20,8281,5,5,1965,1965,864,0,0,864,1,0,3,1,5,1,0,0,236,0,0,0,0,12,2009
1054,528104080,60,14948,9,5,2008,2008,1476,1237,0,2713,2,1,3,1,11,1,126,66,0,0,0,0,0,11,2008
2850,909250070,70,7000,7,8,1926,1997,743,736,0,1479,1,0,3,1,6,2,530,0,56,0,0,0,0,5,2006
1082,528228405,120,3940,7,5,2004,2004,1576,0,0,1576,2,0,2,1,7,1,143,20,0,0,0,0,0,5,2008
1440,907187080,20,9382,7,5,1999,2000,1479,0,0,1479,2,0,3,1,6,0,120,25,0,0,0,0,0,7,2008
2006,903201090,40,6854,5,7,1925,1994,916,144,0,1060,1,0,1,1,6,1,0,65,0,0,150,0,0,8,2007
2082,905475520,30,11515,4,5,1958,1994,943,0,0,943,1,0,3,1,5,0,0,0,60,0,0,0,0,8,2007
2344,527302080,50,13837,7,5,1988,1988,1377,806,0,2183,2,1,4,1,9,0,0,0,0,0,0,0,0,2,2006
248,906223090,60,9938,7,5,1993,1994,1062,887,0,1949,2,1,3,1,8,1,156,90,0,0,0,0,0,6,2010
2276,921128030,20,12633,10,5,2006,2007,1824,0,0,1824,2,0,3,1,8,1,160,36,0,0,108,0,0,9,2007
755,903451090,70,6876,6,5,1927,1950,1146,784,0,1930,2,0,4,1,8,0,0,0,213,0,0,0,0,8,2009
1178,533236090,160,3951,10,5,1998,1999,1469,924,0,2393,2,1,2,1,7,1,0,90,0,0,94,0,0,2,2008
2636,902100110,70,9856,5,8,1900,2005,1007,1007,0,2014,2,0,5,1,8,0,0,72,167,0,0,0,0,6,2006
2077,905377050,20,17808,4,5,1946,1950,1242,0,0,1242,1,0,2,1,4,0,0,0,0,0,0,0,0,7,2007
2930,924151050,60,9627,7,5,1993,1994,996,1004,0,2000,2,1,3,1,9,1,190,48,0,0,0,0,0,11,2006
737,903227090,50,6000,6,6,1939,1950,825,587,0,1412,1,0,4,1,6,1,45,0,0,0,0,0,0,5,2009
837,907126050,20,9757,5,7,1994,1994,990,0,0,990,1,0,3,1,5,0,66,0,0,0,92,0,0,10,2009
2086,905478140,20,9280,5,6,1951,1951,1342,0,0,1342,1,0,4,1,7,0,0,0,0,0,0,0,0,4,2007
2385,528114010,20,14780,9,5,2005,2005,1868,0,0,1868,2,0,2,1,7,1,354,56,0,0,156,0,0,6,2006
189,902402130,70,7740,4,7,1910,1950,741,622,0,1363,1,0,3,1,6,0,0,0,0,0,168,0,0,6,2010
635,535175030,20,9600,6,6,1958,1988,1632,0,0,1632,2,0,3,1,6,1,289,0,0,0,0,0,0,4,2009
432,528110010,60,13478,10,5,2008,2008,1728,568,0,2296,2,1,3,1,10,1,382,274,0,0,0,0,0,6,2009
900,908275040,90,10926,5,5,1959,1959,1678,0,0,1678,2,0,6,2,10,0,0,0,0,0,0,0,0,8,2009
966,916455070,20,6853,8,5,2001,2002,1296,0,0,1296,2,0,2,1,6,0,192,25,0,0,0,0,0,6,2009
1612,526352080,20,10667,6,6,1971,1971,1587,0,0,1587,2,0,3,1,7,1,0,44,0,0,0,0,0,3,2007
904,909101100,50,8212,5,6,1941,1950,854,444,0,1298,1,0,3,1,6,2,84,0,0,0,0,0,0,9,2009
2487,532351090,90,9100,5,5,1963,1963,1728,0,0,1728,2,0,6,2,10,0,0,0,0,0,0,0,0,11,2006
1304,902205090,20,6000,5,6,1957,1957,928,0,0,928,1,0,3,1,5,0,0,0,0,0,0,0,0,6,2008
2112,906394020,60,9316,7,5,2005,2006,879,916,0,1795,2,1,3,1,7,0,164,111,0,0,0,0,0,10,2007
1244,535180100,20,9464,6,7,1958,1958,1080,0,0,1080,1,0,3,1,5,0,0,0,0,0,130,0,0,6,2008
843,907175100,60,10400,7,5,1998,1998,866,913,0,1779,2,1,3,1,6,0,198,36,0,0,0,0,0,3,2009
2689,903430090,50,5310,6,8,1910,2003,1001,634,0,1635,1,0,2,1,5,0,394,0,0,0,0,0,0,6,2006
2753,906380170,20,7406,7,5,2006,2006,1220,0,0,1220,2,0,2,1,6,0,105,54,0,0,0,0,0,7,2006
1169,533215030,120,4538,9,5,2001,2001,1310,0,0,1310,1,1,1,1,5,1,277,45,0,0,0,0,0,7,2008
1376,904351280,190,10106,5,7,1940,1999,808,547,0,1355,2,0,4,2,6,0,140,0,0,0,0,0,0,9,2008
2503,533128030,60,13346,7,5,1992,2000,1166,1129,0,2295,2,1,4,1,9,1,0,40,0,0,0,0,0,7,2006
1987,902206270,70,9639,4,8,1900,1950,1156,642,0,1798,2,1,4,1,7,0,0,0,160,0,0,0,0,5,2007
1190,534129060,20,15387,7,7,1967,1967,1620,0,0,1620,2,0,4,1,8,1,0,62,192,0,0,0,450,8,2008
1930,535300040,20,10050,5,5,1955,1955,1216,0,0,1216,1,0,3,1,5,0,0,0,0,0,0,0,0,8,2007
2677,903231190,50,6240,5,4,1936,1950,896,448,0,1344,1,0,3,1,7,0,200,114,0,0,0,0,0,4,2006
1256,535375160,50,7506,5,8,1925,1950,747,412,0,1159,1,0,3,1,5,0,84,0,96,0,0,0,0,5,2008
2484,531478010,20,8900,4,4,1966,1966,1056,0,0,1056,1,0,2,1,5,0,0,42,0,0,0,0,0,11,2006
1253,535352080,50,8480,5,5,1947,1950,832,384,0,1216,1,0,2,1,6,0,158,0,102,0,0,0,0,10,2008
1337,903227080,50,6000,6,7,1929,1950,950,208,0,1158,1,0,3,1,5,1,0,0,112,0,0,0,0,7,2008
1788,528439040,20,8847,8,5,2005,2005,1538,0,0,1538,2,0,3,1,7,0,146,40,0,0,0,0,0,12,2007
141,535152130,20,8050,5,5,1959,1959,1143,0,0,1143,1,0,3,1,6,0,0,0,0,0,0,0,0,5,2010
1669,527404140,20,8294,4,5,1971,1971,872,0,0,872,1,0,3,1,5,0,0,0,0,0,0,0,0,6,2007
1366,903458110,50,7920,6,7,1920,1950,1035,371,0,1406,1,0,3,1,6,0,0,144,0,0,0,0,0,3,2008
52,528218150,20,18494,6,5,2005,2005,1324,0,0,1324,2,0,3,1,6,0,36,23,0,0,0,0,0,1,2010
1380,905104080,20,7162,5,7,1966,1966,904,0,0,904,1,0,3,1,6,0,0,0,0,0,0,0,0,12,2008
919,909257050,70,10918,7,9,1926,2004,1276,804,0,2080,1,1,3,1,9,2,0,0,0,0,145,0,0,6,2009
2804,907290230,120,4435,6,5,2004,2004,848,0,0,848,1,0,1,1,3,1,140,0,0,0,0,0,0,5,2006
782,905229040,50,11250,4,5,1957,1989,1104,684,0,1788,1,0,5,1,8,2,120,0,0,0,0,0,0,11,2009
956,916176030,20,14375,6,6,1958,1958,1344,0,0,1344,1,0,3,1,7,1,0,118,0,0,233,0,0,1,2009
187,902401060,190,9045,5,3,1910,1950,1128,1128,0,2256,2,0,4,2,12,0,0,18,18,0,0,0,0,6,2010
2074,905352180,60,10029,6,5,1988,1989,1164,896,0,2060,2,1,4,1,8,1,0,228,0,0,192,0,0,9,2007
1039,527427110,120,4060,6,5,1998,1999,1337,0,0,1337,2,0,2,1,5,0,144,68,0,0,0,0,0,8,2008
1210,534401130,80,9020,6,7,1966,1966,1165,0,0,1165,1,1,3,1,6,0,0,129,0,0,0,0,0,5,2008
2710,905103140,80,11777,5,6,1966,1966,1320,0,0,1320,1,0,3,1,6,2,160,68,240,0,0,0,0,5,2006
44,528138060,20,10171,7,5,2004,2004,1535,0,0,1535,2,0,3,1,7,0,0,0,0,0,0,0,0,3,2010
1026,527354160,60,10400,7,6,1980,1988,1277,767,0,2044,2,1,3,1,7,1,28,73,0,0,0,0,0,3,2008
1343,903231080,50,6240,4,7,1929,1950,624,512,0,1136,1,0,2,1,6,0,0,365,80,0,0,0,0,8,2008
2248,914452090,85,12150,6,6,1979,1979,1299,0,0,1299,2,0,2,1,5,1,84,0,222,0,0,0,0,1,2007
1849,533236040,160,2645,8,5,1999,2000,764,677,0,1441,2,1,2,1,5,0,206,0,0,0,0,0,0,11,2007
2076,905377020,20,22692,5,5,1953,1953,1630,0,0,1630,2,0,3,1,6,1,0,64,0,0,0,0,0,3,2007
2641,902106040,70,9600,7,7,1925,1990,832,809,0,1641,1,1,3,1,6,1,0,0,234,0,0,0,0,8,2006
5,527105010,60,13830,5,5,1997,1998,928,701,0,1629,2,1,3,1,6,1,212,34,0,0,0,0,0,3,2010
878,907290180,120,4435,6,5,2003,2004,848,0,0,848,1,0,1,1,4,0,140,0,0,0,0,0,0,6,2009
1548,910202100,30,5890,6,8,1930,2007,816,0,0,816,1,0,2,1,5,0,0,0,96,0,0,0,0,6,2008
841,907135040,20,10859,5,5,1994,1995,1097,0,0,1097,1,1,3,1,6,0,392,64,0,0,0,0,0,6,2009
1621,527126030,120,5330,8,5,2000,2000,1652,0,0,1652,2,0,2,1,6,0,96,48,0,0,0,0,0,8,2007
218,905101310,90,10778,4,5,1968,1968,1768,0,0,1768,2,0,4,2,8,0,0,0,0,0,0,0,0,4,2010
1504,908204160,90,6845,4,5,1955,1955,1152,0,0,1152,2,0,2,2,6,0,0,0,0,0,0,0,0,7,2008
946,912251110,30,21780,2,4,1910,1950,810,0,0,810,1,0,1,1,4,0,119,24,0,0,0,0,0,3,2009
455,528175050,120,10307,7,5,2007,2008,1358,0,0,1358,2,0,2,1,6,1,192,26,0,0,0,0,0,5,2009
2906,923203090,120,4500,6,5,1998,1998,1216,0,0,1216,2,0,2,1,5,0,0,125,0,0,0,0,0,5,2006
2878,910226060,50,9060,6,5,1957,1957,967,671,0,1638,2,0,4,1,6,0,0,21,0,0,0,0,0,4,2006
1173,533217050,160,2160,7,5,1999,2000,624,628,0,1252,2,1,2,1,4,0,0,48,0,0,0,0,0,3,2008
985,923276260,85,7669,5,6,1992,1993,883,0,0,883,1,0,2,1,5,1,100,32,0,0,0,0,0,6,2009
975,923225490,20,9858,5,6,1968,1968,874,0,0,874,1,0,3,1,5,0,33,0,0,0,0,0,600,11,2009
202,903425110,70,10300,7,6,1921,1950,902,808,0,1710,2,0,3,1,9,0,12,11,64,0,0,0,0,4,2010
528,528480170,20,8125,8,5,2008,2009,1836,0,0,1836,2,0,3,1,8,1,0,175,0,0,0,0,0,10,2009
2579,535179050,20,14850,5,5,1957,1957,1092,0,0,1092,1,0,2,1,6,1,268,0,0,0,122,0,0,5,2006
1841,533208040,120,4274,7,5,2006,2007,1241,0,0,1241,1,1,1,1,4,0,0,116,0,0,0,0,0,11,2007
591,534152120,20,9650,6,5,1977,1977,1334,0,0,1334,2,0,2,1,6,1,0,16,0,0,0,0,0,4,2009
1897,534425080,20,14585,6,6,1960,1987,1429,0,0,1429,1,0,3,1,7,2,216,110,0,0,0,0,0,6,2007
70,528458110,20,9000,8,5,2008,2008,1566,0,0,1566,2,0,3,1,7,0,144,168,0,0,0,0,0,4,2010
590,534151120,60,13774,7,7,1977,1992,1316,972,0,2288,1,2,4,1,8,2,321,72,0,0,156,0,0,11,2009
1172,533215080,120,5119,9,5,1999,2000,1709,0,0,1709,2,0,2,1,5,1,97,65,0,0,0,0,0,1,2008
1714,528172070,20,9254,8,5,2005,2005,1721,0,0,1721,2,0,3,1,7,0,168,27,0,0,0,0,0,1,2007
829,906380220,20,10324,8,5,2008,2008,1254,0,0,1254,2,0,2,1,5,0,168,92,0,0,0,0,0,3,2009
1397,905227050,50,8375,5,7,1941,1973,864,486,0,1350,1,1,2,1,6,0,0,0,0,0,0,0,0,6,2008
877,907290090,20,9750,7,5,2000,2001,1630,0,0,1630,2,0,3,1,6,1,74,234,0,0,0,0,0,10,2009
2477,531376050,60,7632,7,5,2005,2005,831,754,0,1585,2,1,3,1,7,0,100,77,0,0,0,0,0,3,2006
2871,909428110,190,15750,5,5,1953,1953,1336,0,0,1336,1,0,2,1,5,2,0,0,0,0,0,0,0,6,2006
2489,532353030,20,9240,5,6,1962,2002,1211,0,0,1211,1,0,2,1,6,1,161,0,0,0,0,0,0,3,2006
1655,527354050,20,10400,6,5,1979,1999,1353,0,0,1353,2,0,2,1,5,1,240,141,0,0,0,0,0,8,2007
1891,534401120,20,8800,7,6,1966,1966,1200,0,0,1200,2,0,3,1,6,1,0,0,0,0,0,0,0,10,2007
1419,906204150,60,11839,7,5,1990,1990,1532,797,0,2329,2,1,4,1,10,1,192,121,0,0,0,0,0,5,2008
1473,907405020,20,9135,7,5,2002,2003,1536,0,0,1536,2,0,3,1,7,0,192,74,0,0,0,0,0,12,2008
2868,909425120,20,14115,6,7,1956,2004,1811,0,0,1811,1,0,2,1,6,1,0,0,280,0,0,0,0,7,2006
1695,528108160,60,14154,7,5,2006,2006,1071,1101,0,2172,2,1,3,1,9,1,192,62,0,0,0,0,0,8,2007
2244,911128010,20,6565,4,6,1957,1980,1073,0,0,1073,1,0,3,1,6,0,0,444,0,0,0,0,0,8,2007
169,535477020,60,7700,6,5,1966,1966,1051,788,0,1839,1,1,4,1,7,1,0,124,216,0,0,0,0,6,2010
2670,902456015,50,4761,3,3,1918,1950,1020,0,0,1020,1,0,2,1,5,0,0,0,105,0,0,0,0,10,2006
247,906204230,60,12361,6,7,1993,1993,964,838,0,1802,2,1,3,1,8,1,450,92,0,0,0,0,0,5,2010
2137,907200250,80,9720,5,7,1977,1977,1009,0,0,1009,2,0,3,1,6,1,0,0,0,0,0,0,0,6,2007
1794,528456190,20,8640,8,5,2007,2007,1338,0,0,1338,2,0,3,1,6,0,0,141,0,0,0,0,0,11,2007
1498,908154080,20,47007,5,7,1959,1996,3820,0,0,3820,3,1,5,1,11,2,0,372,0,0,0,0,0,7,2008
1164,533212140,160,3180,7,5,2007,2007,703,689,0,1392,2,0,2,1,5,0,0,102,0,0,0,0,0,3,2008
1179,533250050,120,14963,8,5,1996,1996,1288,0,0,1288,1,1,1,1,4,2,120,30,0,0,224,0,0,12,2008
1340,903228090,45,5000,6,7,1926,1950,1013,0,0,1013,1,0,3,1,6,0,0,0,101,0,0,0,0,4,2008
436,528116010,20,16870,8,5,2004,2005,1782,0,0,1782,2,0,3,1,7,2,99,82,0,0,0,0,0,4,2009
1636,527210060,20,14157,9,5,2005,2006,1922,0,0,1922,2,0,3,1,8,1,178,51,0,0,0,0,0,7,2007
421,528102040,20,12456,10,5,2006,2007,1718,0,0,1718,2,0,3,1,7,1,216,48,0,0,0,0,0,7,2009
457,528176030,20,14836,10,5,2004,2005,2492,0,0,2492,2,1,2,1,8,1,226,235,0,0,0,0,0,2,2009
2834,908225180,50,6956,4,7,1948,1950,624,312,0,936,1,0,3,1,5,0,0,0,0,0,0,0,0,4,2006
517,528456240,20,7862,6,5,2009,2009,1218,0,0,1218,2,0,2,1,4,0,0,102,0,0,0,0,0,9,2009
1566,914467050,60,11050,7,5,1996,1997,910,910,0,1820,2,1,3,1,8,1,318,32,0,0,0,0,0,9,2008
1439,907187030,60,8924,7,5,1998,1999,880,844,0,1724,2,1,3,1,8,0,120,155,0,0,0,0,0,7,2008
2577,535177100,20,9610,6,6,1958,1958,1336,0,0,1336,1,1,3,1,7,1,80,0,0,0,0,0,0,12,2006
2241,910205130,50,13710,5,5,1950,1950,910,648,0,1558,1,1,4,1,6,0,289,0,0,0,0,0,0,6,2007
71,528477080,60,12552,7,5,2004,2005,991,956,0,1947,2,1,3,1,8,1,0,136,0,0,0,0,0,5,2010
1143,531384030,60,14565,7,5,1994,1995,832,825,0,1657,2,1,3,1,6,0,144,74,0,0,0,0,2000,11,2008
1021,527302185,20,18559,7,5,1978,1978,2064,0,0,2064,2,0,3,1,7,2,200,0,0,0,0,0,0,8,2008
1416,905479110,190,10880,5,5,1950,1950,1164,0,0,1164,1,0,3,1,5,0,0,48,0,0,0,0,0,8,2008
35,527453150,120,2280,7,6,1975,1975,836,0,0,836,1,0,2,1,4,0,0,30,0,0,0,0,0,6,2010
2904,923125030,20,31250,1,3,1951,1951,1600,0,0,1600,1,1,3,1,6,0,0,0,135,0,0,0,0,5,2006
2174,908127100,90,11841,6,5,1990,1990,816,0,0,816,1,0,3,1,5,0,0,32,0,0,0,0,0,5,2007
522,528458160,20,9187,9,5,2009,2009,1766,0,0,1766,2,1,2,1,7,1,195,130,0,0,0,0,0,10,2009
2211,909275030,90,6270,5,6,1949,1950,1001,1001,0,2002,2,0,4,2,8,0,0,0,0,0,0,0,0,8,2007
1539,909425010,50,15660,7,9,1939,2006,1137,817,0,1954,1,1,3,1,8,2,0,119,150,0,0,0,0,5,2008
2420,528228280,120,3087,7,5,2006,2006,1364,0,0,1364,2,0,2,1,6,1,100,16,0,0,0,0,0,11,2006
2779,907192010,60,13450,7,5,2002,2002,920,941,0,1861,2,1,3,1,8,0,146,91,0,0,0,0,0,6,2006
953,914476020,90,10125,5,5,1977,1977,1302,432,0,1734,2,0,4,2,8,0,0,0,0,0,0,0,0,8,2009
658,535377150,70,8146,4,8,1900,2003,717,322,0,1039,1,0,2,1,6,0,0,0,168,0,111,0,0,5,2009
714,902301060,70,9600,4,4,1910,1950,833,677,0,1510,2,0,3,1,7,0,0,0,160,0,0,0,0,6,2009
1637,527212060,60,12328,8,5,2005,2005,1164,1377,0,2541,3,1,4,1,10,1,120,32,0,0,0,0,0,7,2007
538,531369020,20,10141,8,5,2004,2004,1512,0,0,1512,2,0,3,1,6,0,210,36,0,0,0,0,0,1,2009
546,531385020,20,8529,7,5,2001,2001,1434,0,0,1434,2,0,3,1,6,1,290,39,0,0,0,0,0,4,2009
533,528490070,60,8127,7,5,2003,2003,812,841,0,1653,2,1,3,1,6,0,0,45,0,0,0,0,0,3,2009
718,902327070,70,8400,6,7,1900,1950,1090,917,0,2007,2,0,3,1,8,0,0,235,0,0,0,0,0,6,2009
1830,532479050,20,10751,5,5,1974,1974,1037,0,0,1037,1,0,2,1,5,0,136,47,0,0,0,0,0,8,2007
2929,924100070,20,10010,5,5,1974,1975,1389,0,0,1389,1,0,2,1,6,1,240,38,0,0,0,0,0,4,2006
2207,909254140,30,4280,5,6,1913,2002,694,0,0,694,1,0,2,1,4,1,0,0,34,0,0,0,0,3,2007
1417,905480150,50,9600,6,5,1924,1950,572,524,0,1096,1,0,2,1,5,0,0,8,128,0,0,0,0,4,2008
2787,907203040,20,9800,5,7,1972,1972,894,0,0,894,1,0,3,1,5,0,256,0,0,0,0,0,0,7,2006
1037,527403360,20,7560,5,5,1971,1971,864,0,0,864,1,0,3,1,5,0,0,0,0,0,0,0,0,5,2008
2659,902305090,70,9600,4,2,1900,1950,1095,679,0,1774,2,0,4,2,8,0,0,0,90,0,0,0,0,5,2006
1567,914475020,80,9880,6,6,1977,1977,1118,0,0,1118,1,0,3,1,6,1,203,0,0,0,0,576,0,7,2008
1225,534477080,50,9600,6,5,1950,1950,1032,220,0,1252,1,0,3,1,6,0,0,0,96,0,0,0,0,4,2008
685,535453200,20,7931,5,5,1959,1959,1148,0,0,1148,1,0,3,1,6,0,0,0,0,0,0,0,0,7,2009
