Lot Frontage,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area
80.0,202.0,654.0,0.0,520.0,1174.0,0.0,1.0,1966.0,2.0,440.0
86.0,99.0,1085.0,0.0,390.0,1475.0,1.0,0.0,1990.0,2.0,514.0
70.0,113.0,810.0,0.0,726.0,1536.0,1.0,0.0,2002.0,2.0,532.0
90.0,0.0,296.0,547.0,230.0,1073.0,0.0,0.0,1956.0,2.0,470.0
109.0,350.0,0.0,0.0,1063.0,1063.0,0.0,0.0,2006.0,3.0,947.0
65.0,0.0,967.0,0.0,106.0,1073.0,1.0,0.0,1985.0,2.0,720.0
70.0,351.0,0.0,0.0,756.0,756.0,0.0,0.0,1966.0,2.0,442.0
63.0,0.0,0.0,0.0,1020.0,1020.0,0.0,0.0,0.0,0.0,0.0
87.0,85.0,860.0,0.0,86.0,946.0,0.0,1.0,2000.0,4.0,1017.0
72.0,51.0,755.0,0.0,240.0,995.0,0.0,0.0,1977.0,2.0,576.0
72.0,0.0,24.0,0.0,1314.0,1338.0,0.0,0.0,2007.0,2.0,598.0
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.0,2.0,624.0
30.0,0.0,0.0,0.0,689.0,689.0,0.0,0.0,2007.0,2.0,540.0
38.0,0.0,786.0,0.0,474.0,1260.0,1.0,0.0,1996.0,2.0,500.0
50.0,0.0,0.0,0.0,992.0,992.0,0.0,0.0,1926.0,1.0,160.0
129.0,238.0,1531.0,0.0,251.0,1782.0,1.0,0.0,2004.0,3.0,932.0
86.0,200.0,1249.0,0.0,673.0,1922.0,1.0,0.0,2005.0,3.0,676.0
96.0,230.0,1172.0,0.0,528.0,1700.0,1.0,0.0,2008.0,3.0,786.0
100.0,730.0,2146.0,0.0,346.0,2492.0,1.0,0.0,2004.0,3.0,949.0
56.0,0.0,0.0,0.0,624.0,624.0,0.0,0.0,1948.0,1.0,265.0
75.0,0.0,27.0,0.0,1191.0,1218.0,0.0,0.0,2009.0,2.0,676.0
0.0,0.0,0.0,0.0,910.0,910.0,0.0,0.0,1996.0,3.0,816.0
57.0,0.0,0.0,0.0,880.0,880.0,0.0,0.0,1998.0,2.0,527.0
0.0,632.0,203.0,0.0,918.0,1121.0,0.0,0.0,1958.0,2.0,488.0
75.0,0.0,420.0,0.0,490.0,910.0,0.0,0.0,1950.0,1.0,282.0
100.0,0.0,222.0,0.0,769.0,991.0,0.0,0.0,2004.0,2.0,678.0
43.0,145.0,537.0,0.0,295.0,832.0,0.0,0.0,1994.0,2.0,483.0
56.0,383.0,1206.0,186.0,656.0,2048.0,1.0,0.0,1978.0,2.0,550.0
68.0,0.0,1040.0,0.0,124.0,1164.0,1.0,0.0,1950.0,1.0,240.0
24.0,0.0,0.0,0.0,836.0,836.0,0.0,0.0,1975.0,1.0,308.0
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.0,1.0,270.0
81.0,104.0,816.0,0.0,0.0,816.0,1.0,0.0,0.0,0.0,0.0
85.0,162.0,1121.0,0.0,645.0,1766.0,1.0,0.0,2009.0,3.0,478.0
82.0,0.0,284.0,0.0,717.0,1001.0,0.0,0.0,1949.0,3.0,871.0
0.0,312.0,341.0,0.0,457.0,798.0,0.0,1.0,1939.0,2.0,431.0
43.0,14.0,453.0,0.0,767.0,1220.0,1.0,0.0,2006.0,2.0,437.0
95.0,0.0,700.0,0.0,216.0,916.0,1.0,0.0,2002.0,2.0,492.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,2.0,539.0
80.0,0.0,0.0,0.0,405.0,405.0,0.0,0.0,1940.0,1.0,281.0
60.0,0.0,0.0,0.0,677.0,677.0,0.0,0.0,1974.0,2.0,720.0
98.0,146.0,986.0,0.0,163.0,1149.0,1.0,0.0,2005.0,3.0,729.0
76.0,264.0,516.0,774.0,222.0,1512.0,0.0,0.0,2004.0,3.0,845.0
65.0,0.0,20.0,0.0,1434.0,1454.0,0.0,0.0,2001.0,2.0,527.0
65.0,0.0,410.0,0.0,402.0,812.0,1.0,0.0,2003.0,2.0,628.0
70.0,0.0,0.0,0.0,917.0,917.0,0.0,0.0,1930.0,1.0,357.0
44.0,44.0,787.0,0.0,250.0,1037.0,1.0,0.0,1974.0,2.0,431.0
77.0,0.0,1071.0,123.0,195.0,1389.0,1.0,0.0,1975.0,2.0,418.0
40.0,0.0,365.0,0.0,75.0,440.0,0.0,0.0,1990.0,1.0,352.0
60.0,0.0,0.0,0.0,572.0,572.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,894.0,0.0,0.0,894.0,1.0,0.0,1975.0,2.0,552.0
63.0,0.0,119.0,613.0,132.0,864.0,1.0,0.0,1977.0,2.0,576.0
60.0,0.0,0.0,0.0,1095.0,1095.0,1.0,0.0,1920.0,3.0,779.0
76.0,0.0,522.0,0.0,574.0,1096.0,1.0,0.0,1977.0,1.0,358.0
80.0,0.0,280.0,0.0,752.0,1032.0,0.0,0.0,1950.0,1.0,288.0
70.0,0.0,1148.0,0.0,0.0,1148.0,1.0,0.0,1959.0,1.0,672.0
0.0,0.0,0.0,0.0,588.0,588.0,0.0,0.0,1925.0,1.0,228.0
0.0,134.0,1194.0,0.0,163.0,1357.0,1.0,0.0,2001.0,3.0,725.0
70.0,0.0,842.0,0.0,70.0,912.0,0.0,0.0,1974.0,1.0,336.0
52.0,0.0,0.0,0.0,1195.0,1195.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,1456.0,0.0,168.0,1624.0,1.0,0.0,1994.0,3.0,757.0
76.0,40.0,710.0,72.0,132.0,914.0,1.0,0.0,1979.0,2.0,444.0
115.0,0.0,967.0,0.0,383.0,1350.0,0.0,1.0,1959.0,1.0,308.0
53.0,0.0,0.0,0.0,686.0,686.0,0.0,0.0,1926.0,1.0,225.0
0.0,304.0,704.0,0.0,226.0,930.0,1.0,0.0,1990.0,2.0,473.0
64.0,0.0,0.0,0.0,1246.0,1246.0,0.0,0.0,2007.0,2.0,462.0
78.0,0.0,603.0,0.0,293.0,896.0,1.0,0.0,1948.0,1.0,230.0
0.0,0.0,311.0,167.0,386.0,864.0,1.0,0.0,1961.0,2.0,440.0
65.0,0.0,495.0,0.0,495.0,990.0,0.0,0.0,1996.0,1.0,299.0
24.0,466.0,612.0,0.0,348.0,960.0,1.0,0.0,1999.0,2.0,480.0
43.0,0.0,716.0,0.0,274.0,990.0,0.0,1.0,1996.0,2.0,576.0
47.0,0.0,1277.0,0.0,207.0,1484.0,1.0,0.0,1957.0,1.0,319.0
72.0,0.0,350.0,0.0,546.0,896.0,0.0,0.0,2007.0,2.0,590.0
21.0,0.0,437.0,0.0,25.0,462.0,1.0,0.0,1973.0,1.0,297.0
70.0,0.0,625.0,0.0,545.0,1170.0,0.0,1.0,1958.0,1.0,338.0
42.0,0.0,0.0,0.0,738.0,738.0,0.0,0.0,1930.0,1.0,216.0
0.0,200.0,740.0,230.0,184.0,1154.0,0.0,0.0,1966.0,2.0,480.0
0.0,0.0,0.0,0.0,725.0,725.0,0.0,0.0,1992.0,2.0,816.0
114.0,816.0,1636.0,0.0,442.0,2078.0,1.0,0.0,2007.0,3.0,1220.0
50.0,0.0,285.0,0.0,666.0,951.0,0.0,0.0,1936.0,1.0,327.0
106.0,150.0,1173.0,0.0,282.0,1455.0,1.0,0.0,2000.0,3.0,810.0
85.0,198.0,2158.0,0.0,300.0,2458.0,1.0,0.0,2005.0,3.0,795.0
60.0,0.0,0.0,0.0,1204.0,1204.0,0.0,0.0,1927.0,1.0,384.0
63.0,0.0,0.0,0.0,1141.0,1141.0,0.0,0.0,2005.0,2.0,484.0
73.0,0.0,732.0,0.0,0.0,732.0,0.0,0.0,1968.0,2.0,470.0
70.0,0.0,969.0,0.0,148.0,1117.0,1.0,0.0,0.0,0.0,0.0
59.0,0.0,485.0,0.0,187.0,672.0,1.0,0.0,1942.0,1.0,240.0
0.0,0.0,274.0,0.0,362.0,636.0,0.0,0.0,1994.0,2.0,472.0
60.0,0.0,0.0,0.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0
92.0,186.0,0.0,0.0,1580.0,1580.0,0.0,0.0,2008.0,3.0,830.0
0.0,351.0,1219.0,0.0,424.0,1643.0,1.0,0.0,1971.0,2.0,739.0
40.0,0.0,88.0,596.0,180.0,864.0,1.0,0.0,1975.0,2.0,440.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0,1.0,240.0
24.0,0.0,257.0,495.0,103.0,855.0,0.0,1.0,1974.0,2.0,440.0
50.0,0.0,299.0,0.0,611.0,910.0,1.0,0.0,1915.0,1.0,164.0
50.0,54.0,1053.0,0.0,256.0,1309.0,1.0,0.0,1990.0,2.0,484.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,442.0,786.0,0.0,82.0,868.0,1.0,0.0,2003.0,2.0,438.0
72.0,255.0,631.0,0.0,410.0,1041.0,1.0,0.0,1977.0,1.0,352.0
86.0,0.0,223.0,0.0,794.0,1017.0,0.0,0.0,1936.0,1.0,180.0
60.0,0.0,0.0,0.0,481.0,481.0,0.0,0.0,1930.0,1.0,200.0
63.0,0.0,0.0,0.0,828.0,828.0,0.0,0.0,0.0,0.0,0.0
93.0,254.0,0.0,0.0,1694.0,1694.0,0.0,0.0,2007.0,3.0,818.0
80.0,125.0,380.0,0.0,397.0,777.0,0.0,0.0,1993.0,2.0,471.0
61.0,0.0,0.0,0.0,432.0,432.0,0.0,0.0,0.0,0.0,0.0
104.0,160.0,644.0,0.0,549.0,1193.0,0.0,1.0,1976.0,2.0,478.0
47.0,132.0,1398.0,208.0,0.0,1606.0,1.0,0.0,1986.0,2.0,616.0
80.0,132.0,991.0,0.0,50.0,1041.0,1.0,0.0,1959.0,1.0,270.0
70.0,0.0,0.0,0.0,1604.0,1604.0,0.0,0.0,1958.0,2.0,576.0
50.0,0.0,521.0,0.0,460.0,981.0,0.0,0.0,1940.0,1.0,240.0
80.0,168.0,0.0,0.0,1164.0,1164.0,0.0,0.0,1969.0,2.0,528.0
71.0,0.0,0.0,0.0,1041.0,1041.0,0.0,0.0,1958.0,1.0,294.0
0.0,40.0,450.0,0.0,0.0,450.0,0.0,1.0,1978.0,2.0,504.0
63.0,0.0,0.0,0.0,796.0,796.0,0.0,0.0,1910.0,1.0,228.0
80.0,0.0,32.0,308.0,232.0,572.0,1.0,0.0,1950.0,1.0,264.0
98.0,362.0,1032.0,0.0,431.0,1463.0,1.0,0.0,1994.0,2.0,712.0
80.0,112.0,0.0,0.0,1594.0,1594.0,0.0,0.0,1993.0,2.0,472.0
60.0,68.0,905.0,0.0,357.0,1262.0,0.0,0.0,2006.0,2.0,572.0
63.0,126.0,80.0,0.0,1095.0,1175.0,1.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,624.0,624.0,1.0,0.0,1917.0,1.0,280.0
21.0,142.0,0.0,0.0,630.0,630.0,0.0,0.0,1991.0,1.0,280.0
37.0,0.0,1039.0,0.0,208.0,1247.0,1.0,0.0,2005.0,2.0,550.0
72.0,215.0,1369.0,0.0,369.0,1738.0,1.0,0.0,2006.0,3.0,831.0
0.0,148.0,1218.0,0.0,350.0,1568.0,1.0,0.0,2002.0,3.0,857.0
48.0,235.0,1000.0,0.0,405.0,1405.0,1.0,0.0,2003.0,2.0,478.0
64.0,130.0,624.0,604.0,0.0,1228.0,0.0,1.0,1976.0,2.0,585.0
80.0,0.0,1098.0,154.0,125.0,1377.0,1.0,0.0,1965.0,1.0,351.0
0.0,42.0,742.0,0.0,130.0,872.0,1.0,0.0,1996.0,2.0,422.0
0.0,0.0,0.0,0.0,1228.0,1228.0,0.0,0.0,1966.0,1.0,271.0
0.0,0.0,486.0,0.0,522.0,1008.0,0.0,0.0,1954.0,1.0,275.0
75.0,202.0,252.0,0.0,901.0,1153.0,0.0,0.0,1998.0,2.0,541.0
72.0,22.0,0.0,0.0,752.0,752.0,0.0,0.0,2007.0,2.0,440.0
56.0,0.0,579.0,0.0,357.0,936.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,2.0,498.0
56.0,0.0,0.0,0.0,967.0,967.0,0.0,0.0,1920.0,1.0,180.0
84.0,0.0,24.0,0.0,1632.0,1656.0,0.0,0.0,2006.0,3.0,826.0
80.0,0.0,0.0,0.0,1092.0,1092.0,0.0,1.0,1950.0,1.0,300.0
74.0,0.0,24.0,0.0,1118.0,1142.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1136.0,116.0,129.0,1381.0,1.0,0.0,2000.0,2.0,470.0
70.0,122.0,528.0,0.0,1098.0,1626.0,0.0,0.0,2005.0,2.0,588.0
60.0,0.0,1198.0,0.0,0.0,1198.0,2.0,0.0,1969.0,2.0,400.0
0.0,0.0,353.0,334.0,60.0,747.0,1.0,0.0,1966.0,2.0,572.0
70.0,260.0,0.0,0.0,1560.0,1560.0,0.0,0.0,1958.0,2.0,484.0
0.0,233.0,0.0,0.0,793.0,793.0,0.0,0.0,1976.0,2.0,550.0
0.0,252.0,1005.0,0.0,42.0,1047.0,1.0,0.0,1976.0,2.0,596.0
39.0,0.0,60.0,417.0,399.0,876.0,1.0,0.0,1977.0,1.0,308.0
0.0,0.0,1223.0,0.0,443.0,1666.0,1.0,0.0,1999.0,2.0,435.0
100.0,0.0,0.0,0.0,988.0,988.0,0.0,0.0,1954.0,2.0,520.0
70.0,0.0,0.0,0.0,1491.0,1491.0,0.0,0.0,2001.0,2.0,490.0
125.0,310.0,904.0,624.0,117.0,1645.0,2.0,0.0,1987.0,2.0,578.0
67.0,0.0,308.0,0.0,323.0,631.0,0.0,0.0,1951.0,2.0,480.0
73.0,0.0,0.0,0.0,1436.0,1436.0,0.0,0.0,1956.0,2.0,480.0
60.0,178.0,1034.0,0.0,676.0,1710.0,1.0,0.0,2007.0,2.0,557.0
0.0,212.0,733.0,0.0,520.0,1253.0,1.0,0.0,1960.0,1.0,352.0
60.0,0.0,110.0,442.0,312.0,864.0,0.0,0.0,1962.0,1.0,294.0
63.0,0.0,648.0,0.0,80.0,728.0,1.0,0.0,2005.0,2.0,410.0
0.0,0.0,611.0,0.0,577.0,1188.0,1.0,0.0,1990.0,2.0,497.0
100.0,145.0,1023.0,497.0,228.0,1748.0,1.0,2.0,1974.0,2.0,550.0
68.0,0.0,20.0,0.0,846.0,866.0,0.0,0.0,2007.0,2.0,578.0
57.0,0.0,298.0,0.0,572.0,870.0,0.0,0.0,1998.0,2.0,576.0
0.0,0.0,0.0,0.0,533.0,533.0,0.0,0.0,1964.0,2.0,480.0
0.0,1.0,498.0,211.0,652.0,1361.0,0.0,0.0,1977.0,2.0,600.0
69.0,0.0,0.0,0.0,797.0,797.0,0.0,0.0,1950.0,2.0,420.0
0.0,0.0,0.0,0.0,660.0,660.0,0.0,0.0,2003.0,2.0,400.0
50.0,0.0,0.0,0.0,732.0,732.0,0.0,0.0,1979.0,1.0,264.0
58.0,0.0,441.0,0.0,423.0,864.0,1.0,0.0,1968.0,1.0,288.0
86.0,172.0,28.0,1474.0,0.0,1502.0,1.0,0.0,1987.0,2.0,576.0
69.0,0.0,648.0,0.0,176.0,824.0,1.0,0.0,1997.0,2.0,684.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,420.0
60.0,0.0,234.0,0.0,739.0,973.0,0.0,0.0,1930.0,2.0,393.0
72.0,300.0,361.0,483.0,56.0,900.0,1.0,0.0,1968.0,2.0,530.0
70.0,0.0,374.0,532.0,363.0,1269.0,0.0,0.0,1964.0,1.0,308.0
75.0,0.0,841.0,0.0,198.0,1039.0,1.0,0.0,1965.0,2.0,504.0
80.0,164.0,674.0,132.0,350.0,1156.0,1.0,0.0,1955.0,1.0,364.0
98.0,200.0,1218.0,0.0,486.0,1704.0,1.0,0.0,2008.0,3.0,772.0
61.0,518.0,1023.0,0.0,663.0,1686.0,1.0,0.0,2006.0,3.0,899.0
71.0,338.0,1513.0,0.0,125.0,1638.0,1.0,0.0,2008.0,3.0,800.0
0.0,0.0,314.0,0.0,600.0,914.0,0.0,0.0,1961.0,1.0,270.0
40.0,0.0,370.0,0.0,779.0,1149.0,0.0,0.0,1926.0,1.0,216.0
60.0,0.0,0.0,0.0,720.0,720.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,1008.0,1008.0,0.0,0.0,1930.0,1.0,205.0
50.0,0.0,276.0,0.0,569.0,845.0,0.0,0.0,1980.0,2.0,576.0
94.0,0.0,1632.0,829.0,0.0,2461.0,1.0,0.0,1981.0,2.0,676.0
21.0,0.0,358.0,0.0,188.0,546.0,0.0,0.0,0.0,0.0,0.0
85.0,44.0,343.0,0.0,80.0,423.0,1.0,0.0,1994.0,2.0,473.0
70.0,0.0,0.0,0.0,880.0,880.0,0.0,0.0,1996.0,2.0,512.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,1.0,267.0
60.0,0.0,1200.0,0.0,0.0,1200.0,3.0,0.0,0.0,0.0,0.0
76.0,206.0,379.0,0.0,1043.0,1422.0,0.0,0.0,2006.0,2.0,492.0
78.0,0.0,144.0,1127.0,379.0,1650.0,1.0,0.0,1998.0,2.0,583.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.0,1.0,390.0
74.0,40.0,0.0,0.0,832.0,832.0,0.0,0.0,1998.0,2.0,427.0
21.0,567.0,312.0,0.0,213.0,525.0,0.0,0.0,1973.0,1.0,264.0
60.0,0.0,0.0,0.0,715.0,715.0,0.0,0.0,1967.0,2.0,660.0
129.0,0.0,0.0,0.0,1560.0,1560.0,0.0,0.0,2003.0,2.0,573.0
75.0,0.0,400.0,0.0,466.0,866.0,0.0,0.0,2005.0,2.0,603.0
59.0,970.0,1684.0,0.0,636.0,2320.0,2.0,0.0,2007.0,3.0,1174.0
59.0,0.0,0.0,0.0,848.0,848.0,0.0,0.0,2004.0,2.0,433.0
65.0,0.0,722.0,0.0,268.0,990.0,1.0,0.0,1997.0,2.0,528.0
75.0,124.0,941.0,0.0,0.0,941.0,1.0,0.0,1978.0,2.0,564.0
60.0,0.0,0.0,0.0,611.0,611.0,0.0,0.0,1920.0,2.0,502.0
58.0,0.0,520.0,0.0,395.0,915.0,1.0,0.0,2000.0,2.0,442.0
35.0,80.0,547.0,0.0,0.0,547.0,1.0,0.0,2005.0,2.0,525.0
60.0,0.0,0.0,0.0,572.0,572.0,0.0,0.0,1940.0,1.0,200.0
75.0,204.0,20.0,0.0,1526.0,1546.0,0.0,0.0,2005.0,3.0,796.0
88.0,60.0,78.0,0.0,1258.0,1336.0,1.0,0.0,2008.0,3.0,660.0
80.0,288.0,247.0,0.0,485.0,732.0,1.0,0.0,1972.0,2.0,484.0
0.0,0.0,505.0,435.0,0.0,940.0,1.0,0.0,1981.0,2.0,576.0
73.0,196.0,690.0,0.0,814.0,1504.0,1.0,0.0,1996.0,2.0,478.0
70.0,0.0,1018.0,0.0,380.0,1398.0,0.0,1.0,1959.0,2.0,447.0
45.0,0.0,41.0,0.0,823.0,864.0,1.0,0.0,0.0,0.0,0.0
80.0,340.0,536.0,117.0,169.0,822.0,0.0,0.0,1964.0,2.0,440.0
34.0,513.0,507.0,0.0,249.0,756.0,1.0,0.0,2000.0,2.0,440.0
51.0,0.0,113.0,0.0,538.0,651.0,0.0,0.0,1994.0,1.0,240.0
0.0,0.0,1412.0,0.0,261.0,1673.0,1.0,0.0,2000.0,2.0,583.0
73.0,0.0,747.0,0.0,189.0,936.0,1.0,0.0,1992.0,2.0,564.0
60.0,0.0,481.0,174.0,161.0,816.0,1.0,0.0,1950.0,1.0,280.0
90.0,0.0,315.0,105.0,420.0,840.0,0.0,0.0,1967.0,1.0,338.0
55.0,0.0,210.0,0.0,570.0,780.0,1.0,0.0,0.0,0.0,0.0
47.0,603.0,1416.0,0.0,234.0,1650.0,1.0,0.0,2003.0,3.0,841.0
63.0,0.0,0.0,0.0,1143.0,1143.0,0.0,0.0,0.0,0.0,0.0
108.0,300.0,1572.0,0.0,80.0,1652.0,1.0,0.0,2006.0,2.0,840.0
82.0,0.0,0.0,0.0,1046.0,1046.0,0.0,0.0,1947.0,1.0,240.0
0.0,114.0,560.0,375.0,0.0,935.0,1.0,0.0,1965.0,1.0,288.0
60.0,0.0,0.0,0.0,1313.0,1313.0,0.0,0.0,1954.0,2.0,528.0
100.0,0.0,144.0,608.0,172.0,924.0,1.0,0.0,1948.0,2.0,528.0
0.0,0.0,0.0,0.0,1180.0,1180.0,0.0,0.0,1970.0,2.0,477.0
65.0,0.0,0.0,0.0,815.0,815.0,0.0,0.0,1916.0,1.0,225.0
41.0,178.0,24.0,0.0,1346.0,1370.0,0.0,0.0,2006.0,2.0,484.0
75.0,0.0,637.0,0.0,849.0,1486.0,1.0,0.0,1968.0,2.0,480.0
52.0,0.0,0.0,0.0,676.0,676.0,0.0,0.0,1941.0,1.0,200.0
0.0,420.0,247.0,1039.0,0.0,1286.0,1.0,0.0,1993.0,3.0,704.0
85.0,0.0,0.0,0.0,728.0,728.0,0.0,0.0,2006.0,2.0,440.0
57.0,0.0,741.0,0.0,846.0,1587.0,1.0,0.0,1995.0,2.0,528.0
77.0,122.0,1037.0,0.0,467.0,1504.0,1.0,0.0,2006.0,3.0,700.0
80.0,886.0,1329.0,0.0,593.0,1922.0,1.0,0.0,2002.0,3.0,692.0
70.0,69.0,0.0,0.0,1144.0,1144.0,0.0,0.0,1960.0,1.0,336.0
73.0,0.0,226.0,1063.0,96.0,1385.0,1.0,0.0,1954.0,2.0,439.0
58.0,492.0,372.0,0.0,1486.0,1858.0,1.0,0.0,2008.0,3.0,870.0
60.0,0.0,0.0,0.0,1007.0,1007.0,0.0,0.0,1922.0,1.0,210.0
30.0,0.0,0.0,0.0,1550.0,1550.0,0.0,0.0,2007.0,2.0,528.0
44.0,174.0,1474.0,0.0,120.0,1594.0,1.0,1.0,2004.0,2.0,482.0
43.0,16.0,16.0,0.0,1232.0,1248.0,0.0,0.0,2005.0,2.0,438.0
37.0,0.0,24.0,0.0,1211.0,1235.0,0.0,0.0,2004.0,2.0,495.0
80.0,203.0,617.0,264.0,171.0,1052.0,1.0,0.0,1963.0,1.0,311.0
0.0,120.0,506.0,0.0,1323.0,1829.0,1.0,0.0,1967.0,2.0,535.0
0.0,0.0,228.0,0.0,724.0,952.0,0.0,0.0,1956.0,1.0,283.0
70.0,506.0,1188.0,0.0,292.0,1480.0,1.0,0.0,2003.0,2.0,620.0
88.0,366.0,976.0,0.0,868.0,1844.0,1.0,0.0,2005.0,2.0,620.0
50.0,0.0,201.0,162.0,462.0,825.0,0.0,0.0,2004.0,1.0,672.0
50.0,0.0,305.0,0.0,671.0,976.0,1.0,0.0,1942.0,1.0,215.0
80.0,0.0,713.0,0.0,163.0,876.0,1.0,0.0,1921.0,2.0,432.0
78.0,183.0,679.0,0.0,811.0,1490.0,1.0,0.0,1999.0,2.0,577.0
70.0,259.0,546.0,0.0,604.0,1150.0,0.0,0.0,1956.0,1.0,313.0
60.0,0.0,256.0,0.0,1184.0,1440.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,453.0,0.0,411.0,864.0,0.0,1.0,1958.0,1.0,399.0
70.0,244.0,1400.0,0.0,125.0,1525.0,1.0,0.0,2000.0,2.0,541.0
70.0,120.0,803.0,0.0,303.0,1106.0,1.0,0.0,1962.0,2.0,540.0
75.0,0.0,0.0,0.0,1302.0,1302.0,0.0,0.0,2006.0,3.0,859.0
63.0,210.0,20.0,0.0,1480.0,1500.0,0.0,0.0,2004.0,2.0,570.0
0.0,199.0,456.0,0.0,370.0,826.0,0.0,0.0,2002.0,2.0,591.0
100.0,0.0,1406.0,0.0,496.0,1902.0,1.0,0.0,1959.0,2.0,567.0
78.0,294.0,0.0,0.0,1614.0,1614.0,0.0,0.0,2008.0,3.0,726.0
75.0,284.0,0.0,0.0,1498.0,1498.0,0.0,0.0,2008.0,2.0,592.0
65.0,89.0,450.0,0.0,414.0,864.0,0.0,0.0,1967.0,1.0,288.0
50.0,0.0,0.0,0.0,297.0,297.0,0.0,0.0,1955.0,1.0,336.0
60.0,0.0,0.0,0.0,520.0,520.0,0.0,0.0,1934.0,1.0,360.0
0.0,0.0,1319.0,0.0,0.0,1319.0,1.0,0.0,1978.0,2.0,591.0
24.0,50.0,0.0,0.0,970.0,970.0,0.0,0.0,2004.0,2.0,380.0
46.0,0.0,0.0,0.0,816.0,816.0,0.0,0.0,1922.0,1.0,100.0
62.0,0.0,114.0,270.0,0.0,384.0,0.0,1.0,1993.0,1.0,429.0
0.0,276.0,697.0,0.0,384.0,1081.0,1.0,0.0,1960.0,1.0,401.0
0.0,0.0,544.0,0.0,480.0,1024.0,0.0,0.0,1965.0,1.0,288.0
0.0,210.0,867.0,0.0,77.0,944.0,1.0,0.0,1961.0,2.0,588.0
42.0,0.0,1440.0,0.0,0.0,1440.0,2.0,0.0,0.0,0.0,0.0
43.0,290.0,638.0,0.0,215.0,853.0,1.0,0.0,1998.0,2.0,534.0
75.0,192.0,0.0,0.0,1100.0,1100.0,0.0,0.0,2005.0,2.0,760.0
63.0,0.0,54.0,0.0,1087.0,1141.0,1.0,0.0,2006.0,2.0,484.0
51.0,0.0,0.0,0.0,832.0,832.0,0.0,0.0,1991.0,2.0,576.0
56.0,0.0,310.0,0.0,460.0,770.0,0.0,0.0,1945.0,1.0,378.0
82.0,385.0,1290.0,0.0,316.0,1606.0,1.0,0.0,2005.0,2.0,521.0
65.0,0.0,0.0,0.0,576.0,576.0,0.0,1.0,1989.0,2.0,676.0
57.0,0.0,604.0,0.0,125.0,729.0,0.0,1.0,1996.0,2.0,406.0
83.0,299.0,392.0,0.0,768.0,1160.0,0.0,0.0,1977.0,2.0,505.0
41.0,0.0,0.0,0.0,847.0,847.0,0.0,0.0,2004.0,2.0,434.0
75.0,0.0,0.0,0.0,768.0,768.0,0.0,0.0,2008.0,2.0,676.0
63.0,16.0,0.0,0.0,847.0,847.0,0.0,0.0,2003.0,2.0,434.0
50.0,0.0,672.0,0.0,0.0,672.0,0.0,0.0,1936.0,1.0,240.0
100.0,272.0,490.0,0.0,935.0,1425.0,0.0,0.0,1964.0,2.0,576.0
85.0,0.0,0.0,0.0,662.0,662.0,0.0,0.0,1945.0,2.0,560.0
85.0,0.0,130.0,259.0,433.0,822.0,0.0,0.0,1975.0,2.0,512.0
65.0,0.0,0.0,0.0,738.0,738.0,0.0,0.0,2006.0,2.0,440.0
70.0,0.0,781.0,0.0,369.0,1150.0,0.0,0.0,1961.0,1.0,288.0
59.0,0.0,50.0,531.0,499.0,1080.0,0.0,1.0,1993.0,3.0,678.0
80.0,0.0,476.0,488.0,292.0,1256.0,1.0,0.0,1959.0,1.0,311.0
84.0,0.0,0.0,0.0,1095.0,1095.0,0.0,0.0,2006.0,3.0,1053.0
50.0,145.0,0.0,0.0,816.0,816.0,0.0,0.0,1976.0,2.0,450.0
56.0,0.0,784.0,0.0,0.0,784.0,1.0,0.0,0.0,0.0,0.0
73.0,132.0,36.0,0.0,1453.0,1489.0,0.0,0.0,2005.0,2.0,674.0
98.0,378.0,1261.0,0.0,572.0,1833.0,1.0,0.0,2004.0,3.0,772.0
80.0,0.0,0.0,0.0,789.0,789.0,0.0,0.0,2004.0,2.0,393.0
74.0,258.0,1036.0,0.0,482.0,1518.0,1.0,0.0,2007.0,3.0,788.0
21.0,425.0,110.0,294.0,79.0,483.0,1.0,0.0,1972.0,1.0,288.0
73.0,0.0,464.0,0.0,927.0,1391.0,0.0,0.0,2006.0,3.0,868.0
